PIN2,HOUSE_UNIT,PROPERTY_TYPE
10254110100000,1,1
10254110150000,1,1
10254110160000,1,1
10254110170000,1,1
10254110180000,1,1
10254110190000,1,1
10254110200000,1,1
10254110210000,1,1
10254110220000,1,1
10254110230000,1,1
10254110240000,1,1
10254110250000,1,1
10254120030000,1,1
10254120040000,1,1
10254120090000,1,1
10254120150000,1,1
10254120160000,1,1
10254120170000,1,1
10254120180000,1,1
10254120190000,1,1
10254120200000,1,1
10254120210000,1,1
10254120220000,1,1
10254120230000,1,1
10254120240000,1,1
10254120250000,1,1
10254130090000,1,1
10254130150000,1,1
10254130160000,1,1
10254130170000,1,1
10254130180000,1,1
10254130190000,1,1
10254130200000,1,1
10254130210000,1,1
10254130220000,1,1
10254130230000,1,1
10254130240000,1,1
10254130250000,1,1
10254130260000,1,1
10254140030000,1,1
10254140040000,1,1
10254140080000,1,1
10254140090000,1,1
10254140190000,1,1
10254140210000,1,1
10254140220000,1,1
10254140230000,1,1
10254140240000,1,1
10254140250000,1,1
10254140261001,1,2
10254140261002,1,2
10254140261003,1,2
10254150010000,1,1
10254150020000,1,1
10254150030000,1,1
10254150040000,1,1
10254150050000,1,1
10254150060000,1,1
10254150070000,1,1
10254150080000,1,1
10254150090000,1,1
10254150100000,1,1
10254150110000,1,1
10254150120000,1,1
10254150130000,1,1
10254150140000,1,1
10254150150000,1,1
10254150160000,1,1
10254150170000,9,4
10254150200000,1,1
10254150210000,1,1
10254150220000,1,1
10254150230000,1,1
10254150240000,0,5
10254150250000,1,1
10254150260000,1,1
10254150270000,1,1
10254150280000,1,1
10254150290000,1,1
10254150300000,1,1
10254150310000,3,3
10254150320000,1,1
10254150330000,1,1
10254150340000,1,1
10254150350000,1,1
10254150360000,1,1
10254150370000,1,1
10254150380000,1,1
10254160010000,12,4
10254160020000,2,3
10254160030000,2,3
10254160040000,2,3
10254160050000,3,3
10254160100000,2,3
10254160110000,2,3
10254160120000,3,3
10254160130000,15,4
10254160140000,1,1
10254160150000,1,1
10254160220000,1,1
10254160270000,3,3
10254160310000,10,4
10254160320000,15,4
10254160330000,15,4
10254160340000,0,5
10254160350000,0,5
10254160360000,0,5
10254160390000,2,3
10254160410000,3,3
10254160420000,3,3
10254160430000,1,1
10254160440000,1,1
10254160450000,1,1
10254160460000,1,1
10254160470000,2,3
10254160480000,2,3
10254160490000,2,3
10254160500000,12,4
10254160511001,1,2
10254160511002,1,2
10254160511003,1,2
10254170030000,1,1
10254170040000,1,1
10254170050000,1,1
10254170060000,1,1
10254170080000,1,1
10254170090000,1,1
10254170100000,1,1
10254170110000,1,1
10254170120000,1,1
10254170130000,4,3
10254170140000,1,1
10254170150000,1,1
10254170160000,1,1
10254170170000,1,1
10254170180000,1,1
10254170190000,1,1
10254170200000,1,1
10254170220000,1,1
10254170230000,1,1
10254170240000,1,1
10254170250000,1,1
10254170260000,1,1
10254170340000,1,1
10254170350000,1,1
10254170360000,1,1
10254170370000,1,1
10254170380000,1,1
10254170390000,1,1
10254170400000,1,1
10254170410000,1,1
10254170420000,0,5
10254170430000,1,1
10254170440000,1,1
10254170450000,1,1
10254170460000,1,1
10254180010000,0,5
10254190040000,1,1
10254190050000,1,1
10254190150000,1,1
10254190390000,0,5
10254190400000,0,5
10254190410000,1,1
10254190420000,1,1
10254190430000,1,1
10254190440000,1,1
10254190450000,1,1
10254190460000,1,1
10254190470000,1,1
10254190480000,1,1
10254190500000,0,5
10254190510000,1,1
10254190520000,1,1
10254190530000,1,1
10254190540000,1,1
10254200010000,1,1
10254200020000,1,1
10254200030000,1,1
10254200040000,1,1
10254200050000,1,1
10254200060000,1,1
10254200130000,1,1
10254200140000,1,1
10254200150000,1,1
10254200160000,1,1
10254200170000,1,1
10254200180000,1,1
10254200190000,15,4
10254200200000,15,4
10254200210000,15,4
10254200220000,15,4
10254200230000,1,1
10254200240000,1,1
10254200250000,1,1
10254200260000,1,1
10254200270000,1,1
10254200280000,1,1
10254200290000,1,1
10254200300000,0,5
10254200360000,1,1
10254200370000,1,1
10254200380000,1,1
10254200390000,1,1
10254200400000,1,1
10254200420000,0,5
10254200430000,0,5
10254200440000,0,5
10254200450000,0,5
10254210080000,1,1
10254210090000,1,1
10254210100000,1,1
10254210110000,1,1
10254210150000,1,1
10254210160000,1,1
10254210170000,1,1
10254210180000,0,5
10254210240000,1,1
10254210250000,1,1
10254210260000,1,1
10254210270000,1,1
10254210280000,1,1
10254210290000,1,1
10254210300000,1,1
10254210340000,1,1
10254210350000,1,1
10254210360000,1,1
10254210370000,1,1
10254210380000,1,1
10254210390000,1,1
10254210400000,1,1
10254210410000,1,1
10254210420000,1,1
10254210430000,1,1
10254210440000,1,1
10254210450000,1,1
10254210460000,1,1
10254210470000,1,1
10254210480000,1,1
10254210490000,1,1
10254210510000,1,1
10254210520000,1,1
10254220010000,0,5
10254230040000,1,1
10254230050000,1,1
10254230060000,1,1
10254230070000,1,1
10254230080000,1,1
10254230090000,1,1
10254230100000,1,1
10254230110000,1,1
10254230120000,1,1
10254230130000,1,1
10254230140000,1,1
10254230150000,1,1
10254230160000,1,1
10254230170000,1,1
10254230180000,1,1
10254230190000,1,1
10254230200000,1,1
10254230210000,1,1
10254230220000,1,1
10254230230000,1,1
10254230280000,1,1
10254230290000,1,1
10254230300000,1,1
10254230310000,1,1
10254230320000,1,1
10254230330000,1,1
10254230340000,1,1
10254230350000,1,1
10254230380000,1,1
10254230390000,1,1
10254230400000,1,1
10254230420000,1,1
10254230430000,1,1
10254240010000,0,5
10254240020000,0,5
10254240030000,0,5
10254240040000,0,5
10254250080000,1,1
10254250110000,1,1
10254250120000,1,1
10254250130000,1,1
10254250140000,1,1
10254250190000,0,5
10254250200000,0,5
10254250210000,0,5
10254250220000,0,5
10254250230000,0,5
10254250270000,1,1
10254250280000,3,3
10254250370000,1,1
10254250380000,1,1
10254250400000,1,1
10254250410000,1,1
10254250420000,1,1
10254250430000,1,1
10254250440000,1,1
10254250450000,1,1
10254250460000,1,1
10254250470000,1,1
10254250480000,0,5
10254250490000,0,5
10254250501001,1,2
10254250501002,1,2
10254250501003,1,2
10254250501004,1,2
10254250501005,1,2
10254250501006,1,2
10254250501007,1,2
10254250501008,1,2
10254250501009,1,2
10254250501010,1,2
10254250501011,1,2
10254250501012,1,2
10254250501013,1,2
10254250501014,1,2
10254250501015,1,2
10254250501016,1,2
10254250501017,0,5
10254250501018,0,5
10254250501019,0,5
10254250501020,0,5
10254250501021,0,5
10254250501022,0,5
10254250501023,0,5
10254250501024,0,5
10254250501025,0,5
10254250501026,0,5
10254250501027,0,5
10254250501028,0,5
10254250510000,1,1
10254250520000,1,1
10254260040000,1,1
10254260050000,1,1
10254260060000,1,1
10254260070000,1,1
10254260080000,1,1
10254260090000,1,1
10254260100000,1,1
10254260110000,3,3
10254260120000,1,1
10254260130000,1,1
10254260140000,1,1
10254260150000,1,1
10254260160000,1,1
10254260170000,10,4
10254260190000,0,5
10254260200000,3,3
10254260210000,0,5
10254260220000,0,5
10254260230000,0,5
10254260270000,0,5
10254260280000,0,5
10254260290000,0,5
10254260300000,0,5
10254260310000,0,5
10254260320000,0,5
10254260330000,0,5
10254260340000,0,5
10254260350000,0,5
10254260360000,0,5
10254260370000,0,5
10254260430000,6,4
10254260440000,6,4
10254260450000,0,5
10254260460000,1,1
10254260470000,1,1
10254270100000,0,5
10254270110000,0,5
10254270130000,0,5
10254270170000,4,3
10254270350000,0,5
10254270401001,1,2
10254270401002,1,2
10254270401003,1,2
10254270401004,1,2
10254270411001,1,2
10254270411002,1,2
10254270411003,1,2
10254270411004,1,2
10254270421001,1,2
10254270421002,1,2
10254270421003,1,2
10254270421004,1,2
10254270431001,1,2
10254270431002,1,2
10254270431003,1,2
10254270431004,1,2
10254270441001,1,2
10254270441002,1,2
10254270441003,1,2
10254270441004,1,2
10254270451001,1,2
10254270451002,1,2
10254270451003,1,2
10254270451004,1,2
10254270461001,1,2
10254270461002,1,2
10254270461003,1,2
10254270461004,1,2
10254270471001,1,2
10254270471002,1,2
10254270471003,1,2
10254270471004,1,2
10254270481001,1,2
10254270481002,1,2
10254270481003,1,2
10254270481004,1,2
10254270491001,1,2
10254270491002,1,2
10254270491003,1,2
10254270491004,1,2
10254280040000,0,5
10254280060000,65,4
10254280070000,0,5
10254280100000,0,5
10254280110000,0,5
10254280120000,0,5
10254280130000,0,5
10254280170000,0,5
10254280220000,1,1
10254280230000,1,1
10254280260000,1,1
10254280270000,1,1
10254280280000,1,1
10254280340000,1,1
10254280350000,1,1
10254280390000,0,5
10254280400000,0,5
10254280410000,0,5
10254280430000,1,1
10254280440000,1,1
10254280450000,1,1
10254280460000,1,1
10254280470000,1,1
10254280480000,1,1
10254280490000,1,1
10254280500000,1,1
10254280510000,1,1
10254280520000,1,1
10254280530000,1,1
10254280540000,1,1
10254280550000,1,1
10254280560000,1,1
10254280570000,1,1
10254280580000,1,1
10254280590000,1,1
10254280600000,1,1
10254280610000,1,1
10254280620000,1,1
10254280630000,1,1
10254280640000,1,1
10254280650000,1,1
10254280660000,1,1
10254280670000,1,1
10254280680000,1,1
10254280690000,1,1
10254280700000,1,1
10254280710000,1,1
10254280720000,1,1
10254280730000,1,1
10254280740000,1,1
10254280750000,1,1
10254280760000,1,1
10254280770000,1,1
10254280780000,1,1
10254280790000,1,1
10254280800000,1,1
10254280810000,1,1
10254280820000,1,1
10254280830000,1,1
10254280840000,1,1
10254280850000,1,1
10254280860000,1,1
10254280870000,1,1
10254280880000,1,1
10254280890000,1,1
10254280900000,1,1
10254280910000,1,1
10254280920000,1,1
10254280930000,1,1
10254280940000,1,1
10254280950000,1,1
10254280960000,1,1
10254280970000,1,1
10254280980000,1,1
10254280990000,1,1
10254281000000,1,1
10254281010000,1,1
10254281020000,1,1
10254281030000,1,1
10254281040000,1,1
10254281050000,1,1
10254281060000,1,1
10254281070000,1,1
10254281090000,0,5
10254281100000,0,5
10254290080000,1,1
10254290090000,1,1
10254290100000,1,1
10254290110000,1,1
10254290120000,1,1
10254290130000,1,1
10254290140000,1,1
10254290150000,1,1
10254290160000,1,1
10254290170000,1,1
10254290180000,1,1
10254290190000,1,1
10254290200000,1,1
10254290210000,1,1
10254290220000,1,1
10254290230000,1,1
10254290240000,1,1
10254290250000,1,1
10254290260000,1,1
10254290270000,1,1
10254290280000,1,1
10254290290000,1,1
10254290300000,1,1
10254290310000,1,1
10254290320000,1,1
10254290330000,1,1
10254290340000,1,1
10254290350000,1,1
10254290360000,1,1
10254290370000,1,1
10254290380000,1,1
10254290390000,1,1
10254290400000,1,1
10254290410000,1,1
10254290420000,1,1
10254290430000,1,1
10254290440000,1,1
10254290450000,1,1
10254290460000,1,1
10254290470000,1,1
10254290480000,1,1
10254290490000,1,1
10254290500000,1,1
10254290510000,1,1
10254290520000,1,1
10254290530000,1,1
10254290540000,1,1
10254290550000,1,1
10254300110000,1,2
10254300260000,1,1
10254300270000,1,1
10254300280000,1,1
10254300290000,1,1
10254300300000,1,1
10254300310000,1,1
10254300320000,1,1
10254300330000,1,1
10254300340000,1,1
10254300350000,1,1
10254300360000,1,1
10254300370000,1,1
10254300380000,1,1
10254300390000,1,1
10254300400000,1,1
10254300410000,1,1
10254300420000,1,1
10254300430000,1,1
10254300440000,1,1
10254300450000,1,1
10254300460000,1,1
10254300470000,1,1
10254300480000,1,1
10254300490000,1,1
10254300500000,36,4
10254300510000,1,1
10254300520000,1,1
10254300530000,1,1
10254300540000,1,1
10254300550000,1,1
10254300560000,1,1
10254300570000,1,1
10254300580000,1,1
10254300590000,1,1
10254300600000,1,1
10254300610000,1,1
10254300620000,1,1
10254300630000,1,1
10254300640000,1,1
10254300650000,1,1
10254300660000,1,1
10254300670000,1,1
10254300680000,1,1
10254300690000,1,1
10254300700000,1,1
10254300710000,1,1
10254300720000,1,1
10254300730000,1,1
10254300740000,1,1
10254300750000,1,1
10254300760000,1,1
10254300770000,1,1
10254300780000,1,1
10254300790000,1,1
10254300800000,1,1
10254300810000,1,1
10254300820000,1,1
10254300830000,1,1
10254300840000,1,1
10254300850000,1,1
10254300860000,1,1
10254300870000,1,1
10254300880000,1,1
10254300890000,0,5
10254300900000,1,1
10254300910000,1,1
10254300920000,1,1
10254300930000,1,1
10254300940000,1,1
10254300950000,1,1
10254300960000,1,1
10254300970000,1,1
10254300980000,1,1
10254300990000,1,1
10254301000000,1,1
10254301010000,1,1
10254301020000,1,1
10254301030000,1,1
10254301040000,1,1
10254301050000,1,1
10254301060000,1,1
10254301070000,1,1
10254301080000,1,1
10254301090000,1,1
10254301100000,1,1
10254301110000,1,1
10254301120000,1,1
10254301130000,1,1
10254301140000,1,1
10254301150000,1,1
10254301160000,1,1
10254301170000,1,1
10254301180000,1,1
10262020228001,0,5
10262020228002,0,5
10354050120000,0,5
10361000030000,0,5
10361000120000,0,5
10361000130000,0,5
10361000140000,0,5
10361000151001,1,2
10361000151002,1,2
10361000151003,1,2
10361000151004,1,2
10361000151005,1,2
10361000151006,1,2
10361000151007,1,2
10361000151008,1,2
10361000151009,1,2
10361000151010,1,2
10361000151011,1,2
10361000151012,1,2
10361000151013,1,2
10361000151014,1,2
10361000151015,1,2
10361000151016,1,2
10361000151017,1,2
10361000151018,1,2
10361000151019,1,2
10361000151020,1,2
10361000151021,1,2
10361000151022,1,2
10361000151023,1,2
10361000151024,1,2
10361000151025,1,2
10361000151026,1,2
10361000151027,1,2
10361000151028,1,2
10361000151029,1,2
10361000151030,1,2
10361000151031,1,2
10361000151032,1,2
10361000151033,1,2
10361000151034,1,2
10361000151035,1,2
10361000151036,1,2
10361000151037,1,2
10361000151038,1,2
10361000151039,1,2
10361000151040,1,2
10361000151041,1,2
10361000151042,1,2
10361000151043,1,2
10361000151044,1,2
10361000151045,1,2
10361000151046,1,2
10361000151047,1,2
10361000151048,1,2
10361000151049,1,2
10361000151050,1,2
10361000151051,1,2
10361000151052,1,2
10361000151053,1,2
10361000151054,1,2
10361000151055,1,2
10361000151056,1,2
10361000151057,1,2
10361000151058,1,2
10361000151059,1,2
10361000151060,1,2
10361000151061,1,2
10361000151062,1,2
10361000151063,1,2
10361000151064,1,2
10361000151065,1,2
10361000151066,1,2
10361000151067,1,2
10361000151068,1,2
10361000151069,1,2
10361000151070,1,2
10361000151071,1,2
10361000151072,1,2
10361000151073,1,2
10361000151074,1,2
10361000151075,1,2
10361000151076,1,2
10361000151077,1,2
10361000151078,1,2
10361000151079,1,2
10361000151080,1,2
10361000151081,1,2
10361000151082,1,2
10361000151083,1,2
10361000151084,1,2
10361000151085,1,2
10361000151086,1,2
10361000151087,1,2
10361000151088,1,2
10361000151089,1,2
10361000151090,1,2
10361000151091,1,2
10361000151092,1,2
10361000151093,1,2
10361000151094,1,2
10361000151095,1,2
10361000151096,1,2
10361000151097,1,2
10361000151098,1,2
10361000151099,1,2
10361000151100,1,2
10361000151101,1,2
10361000151102,1,2
10361000151103,1,2
10361000151104,1,2
10361000151105,1,2
10361000151106,1,2
10361000151107,1,2
10361000151108,1,2
10361000151109,1,2
10361000151110,1,2
10361000151111,1,2
10361000151112,1,2
10361000151113,1,2
10361000151114,1,2
10361000151115,1,2
10361000151116,1,2
10361000151117,1,2
10361000151118,1,2
10361000151119,1,2
10361000151120,1,2
10361000151121,1,2
10361000151122,1,2
10361000151123,1,2
10361000151124,1,2
10361000151125,1,2
10361000151126,1,2
10361000151127,1,2
10361000151128,1,2
10361000151129,1,2
10361000151130,1,2
10361000151131,1,2
10361000151132,1,2
10361000151133,1,2
10361000151134,1,2
10361000151135,1,2
10361000151136,1,2
10361000151137,1,2
10361000151138,1,2
10361000151139,1,2
10361000151140,1,2
10361000151141,1,2
10361000151142,1,2
10361000151143,1,2
10361000151144,1,2
10361000151145,1,2
10361000151146,1,2
10361000151147,1,2
10361000151148,1,2
10361000151149,1,2
10361000151150,1,2
10361000151151,1,2
10361000151152,1,2
10361000151153,1,2
10361000151154,1,2
10361000151155,1,2
10361000151156,1,2
10361000151157,1,2
10361000151158,1,2
10361000151159,1,2
10361000151160,1,2
10361000151161,1,2
10361000151162,1,2
10361000151163,1,2
10361000151164,1,2
10361000151165,1,2
10361000151166,1,2
10361000151167,1,2
10361000151168,1,2
10361000151169,1,2
10361000151170,1,2
10361000151171,1,2
10361000151172,1,2
10361000151173,1,2
10361000151174,1,2
10361000151175,1,2
10361000151176,1,2
10361000151177,1,2
10361000151178,1,2
10361000151179,1,2
10361000151180,1,2
10361000151181,1,2
10361000151182,1,2
10361000151183,1,2
10361000151184,1,2
10361000151185,1,2
10361000151186,1,2
10361000151187,1,2
10361000151188,1,2
10361000151189,1,2
10361000151190,1,2
10361000151191,1,2
10361000151192,1,2
10361000151193,1,2
10361000151194,1,2
10361000151195,1,2
10361000151196,1,2
10361000151197,1,2
10361000151198,1,2
10361000151199,1,2
10361000151200,1,2
10361000151201,1,2
10361000151202,1,2
10361000151203,1,2
10361000151204,1,2
10361000151205,1,2
10361000151206,1,2
10361000151207,1,2
10361000151208,1,2
10361000151209,1,2
10361000151210,1,2
10361000151211,1,2
10361000151212,1,2
10361000151213,1,2
10361000151214,1,2
10361000151215,1,2
10361000151216,1,2
10361000151217,1,2
10361000151218,1,2
10361000160000,0,5
10361000170000,0,5
10361000181001,1,2
10361000181002,1,2
10361000181003,1,2
10361000181004,1,2
